state_name,state,state_fips,year,Population,Employment,Unemployment,Unemploymentrate,MarginallyFoodInsecure,FoodInsecure,VeryLowFoodSecure,GrossStateProduct,Numberoflowincomeuninsuredc,PercentLowIncomeUnisuredChil,Personalincome,Workerscompensation,AFDCTANFRecipients,AFDCTANFCaseloads,FoodStampSNAPRecipients,FoodStampSNAPCaseloads,AFDCTANFBenefitfor2Personf,AFDCTANFBenefitfor3personf,AFDCTANFbenefitfor4personf,FSSNAPBenefitfor1personfam,FSSNAPBenefitfor2personfam,FSSNAPBenefitfor3personfam,FSSNAPBenefitfor4personfam,AFDCTANF_FS2PersonBenefit,AFDCTANF_FS3PersonBenefit,AFDCTANF_FS4PersonBenefit,ChildonlyAFDCTANFcases,SSIFederal,SSIState,TotalSSI,SSI_FSBenefit,NumberofPoorthousands,PovertyRate,GovernorisDemocrat1Yes,NumberinLowerHouseDemocrat,NumberinLowerHouseRepublican,FractionofStateHousethatis,NumberinUpperHouseDemocrat,NumberinUpperHouseRepublican,FractionofStateSenatethatis,EITCPhaseInRateNoDependents,EITCPhaseInRate1Dependent,EITCPhaseInRate2Dependents,EITCPhaseInRate3Dependents,EITCMaximumCreditNoDependent,EITCMaximumCredit1Dependent,EITCMaximumCredit2Dependents,EITCMaximumCredit3Dependents,EITCPhaseOutRateNoDependent,EITCPhaseOutRate1Dependent,EITCPhaseOutRate2Dependents,EITCPhaseOutRate3Dependents,StateEITCRate,WisconsinEITCRate2Dependents,WisconsinEITCRate3Dependents,RefundableStateEITC1Yes,FederalMinimumWage,StateMinimumWage,SSIrecipients,SSIrecipientsAged,SSIrecipientsBlind,SSIrecipientsDisabled,Medicaidbeneficiaries,WICparticipation,NSLPFreeParticipation,NSLPReducedParticipation,NSLPTotalParticipation,SBPFreeParticipation,SBPReducedParticipation,SBPTotalParticipation,BW
MI,23,26,2018,9984072,4705360,203354,4.1,20.39857292175293,12.14033985137939,4.083453178405762,521803.4,38,1.7,477009600,82064,31270,12867,1281862,684001,403,492,597,192,352,504,640,755,996,1237,8000,750,,,,1036,10.5,0,46,63,.4220183486238532,11,27,.2894736842105263,.0765,.34,.4,.45,519,3461,5716,6431,.0765,.1598,.2106,.2106,.06,,,1,7.25,9.25,271856,19475,1706,250675,2437622,213963.5,527910.905,41838.3329,793468.6564,318481.7808,17290.7356,399205.4417,
MN,24,27,2018,5606249,2981153,90280,2.9,14.95853042602539,8.810266494750977,2.101234197616577,371929.7,20,1.5,321638500,78977,41868,17649,428986,212453,437,532,621,192,352,504,640,789,1036,1261,8196,750,,,,456,7.9,1,57,77,.4253731343283582,33,34,.4925373134328358,.0765,.34,.4,.45,519,3461,5716,6431,.0765,.1598,.2106,.2106,.35,,,1,7.25,9.859999999999999,93491,11098,763,81630,1084832,105961.4167,230649.0819,58628.6402,610080.9061,132725.7066,25737.9695,237726.717,
MS,25,28,2018,2981020,1207680,61454,4.8,26.31293869018555,16.57423782348633,5.384822845458984,113578.5,21,2.9,112837600,46747,8901,4499,505308,231847,146,170,194,192,352,504,640,498,674,834,2737,750,,,,567,19.6,0,48,73,.3966942148760331,19,33,.3653846153846154,.0765,.34,.4,.45,519,3461,5716,6431,.0765,.1598,.2106,.2106,0,,,0,7.25,7.25,117108,7776,982,108350,683577,85448.5,285337.9808,21636.2209,361804.267,175340.5664,9105.3959,200118.7822,
MO,26,29,2018,6121623,2956667,96438,3.2,17.36034965515137,10.32848644256592,3.913473606109619,317949.1,44,3.1,288385000,132483,26245,11473,736590,342323,234,292,342,192,352,504,640,586,796,982,4707,750,,,,745,12.4,0,47,115,.2901234567901235,9,24,.2727272727272727,.0765,.34,.4,.45,519,3461,5716,6431,.0765,.1598,.2106,.2106,0,,,0,7.25,7.85,136317,6943,943,128431,961679,114322.75,327711.3939,42924.94,578289.5841,206120.1645,20451.3439,288907.3475,
MT,27,30,2018,1060665,509568,19266,3.6,20.28746223449707,11.82725811004639,3.979276895523071,50692.3,7,3.1,51117400,152315,10300,4064,115223,56025,467,588,709,192,352,504,640,819,1092,1348,1626,750,,,,107,10.3,1,41,59,.41,18,32,.36,.0765,.34,.4,.45,519,3461,5716,6431,.0765,.1598,.2106,.2106,0,,,0,7.25,8.300000000000001,17893,1422,131,16340,258600,16681.9167,44133.5741,5775.3105,80856.4066,27296.4507,2270.846,38370.8498,
NE,28,31,2018,1925614,993561,29930,2.9,19.78148651123047,9.577386856079102,3.35269832611084,124705.4,13,2.6,101845600,12179,12539,5080,169811,76451,378,450,522,192,352,504,640,730,954,1162,2910,750,,,,199,10.5,0,,,,,,,.0765,.34,.4,.45,519,3461,5716,6431,.0765,.1598,.2106,.2106,.1,,,1,7.25,9,28262,2340,246,25676,245882,35833.1666,105663.8776,23669.7693,244088.6971,48861.9619,8383.388300000001,80334.1724,
NV,29,32,2018,3027341,1436891,66792,4.4,27.32568740844727,15.79258441925049,4.949735641479492,169179.6,28,3.9,151367800,42458,24438,9562,439941,228290,320,386,452,192,352,504,640,672,890,1092,4269,750,,,,390,13,0,27,14,.6585365853658537,10,8,.5555555555555556,.0765,.34,.4,.45,519,3461,5716,6431,.0765,.1598,.2106,.2106,0,,,0,7.25,8.25,56441,14343,723,41375,600837,62531.25,164239.1698,20347.0221,227932.758,104788.9169,9750.9892,135805.3458,
NH,30,33,2018,1353465,743182,19576,2.6,11.75199699401855,6.113571166992188,2.876026630401611,84584.10000000001,2,.8,83199100,22516,12628,5231,86502,43489,823,1039,1255,192,352,504,640,1137,1440,1730,1804,750,,,,82,6.1,0,175,218,.4452926208651399,10,14,.4166666666666667,.0765,.34,.4,.45,519,3461,5716,6431,.0765,.1598,.2106,.2106,0,,,0,7.25,7.25,18579,861,134,17584,187628,12331.5833,30080.8581,5095.4753,80656.23880000001,13871.0337,1627.1349,21702.1455,
NJ,31,34,2018,8886025,4250796,181724,4.1,15.31641483306885,9.366988182067871,3.169216632843018,612979.3,45,2.2,602870100,423872,26300,11582,760303,379343,342,454,528,192,352,504,640,694,958,1168,4911,750,,,,725,8.199999999999999,1,54,26,.675,25,15,.625,.0765,.34,.4,.45,519,3461,5716,6431,.0765,.1598,.2106,.2106,.37,,,1,7.25,8.6,180121,37088,842,142191,1687716,141567.5833,407822.6438,45665.8438,690360.5418,249817.3583,17776.8635,324627.2324,
NM,32,35,2018,2092741,892331,45914,4.9,28.18017959594727,16.51496505737305,5.301712512969971,100079.9,14,2.9,87204600,63540,26388,10571,456251,220341,357,447,539,192,352,504,640,709,951,1179,4922,750,,,,342,16.6,0,38,32,.5428571428571428,26,16,.6190476190476191,.0765,.34,.4,.45,519,3461,5716,6431,.0765,.1598,.2106,.2106,.1,,,1,7.25,7.5,62929,8275,504,54150,838445,46186.75,175486.6945,6973.5533,213969.6752,124144.7586,3771.9381,147137.4805,
NY,33,36,2018,19530351,9127699,394170,4.1,19.83955955505371,10.78567790985107,3.621824502944946,1705010.2,52,1.2,1340903300,1785334,327953,127790,2796620,1565541,574,789,951,192,352,504,640,926,1265,1517,42804,750,,,,2145,11.1,1,103,37,.7357142857142858,30,31,.4918032786885246,.0765,.34,.4,.45,519,3461,5716,6431,.0765,.1598,.2106,.2106,.3,,,1,7.25,10.4,629203,117252,3076,508875,6156398,416172.5833,1344193.8938,41831.4096,1683130.169,702150.6748,14569.855,773224.9790000001,
NC,34,37,2018,10381615,4787719,198419,4,22.14370346069336,13.46511650085449,4.403407096862793,567451.7,67,2.8,479791800,126418,26737,15436,1344484.5,643153.4166999999,236,272,297,192,352,504,640,588,776,937,12987,750,,,,1355,13.1,1,45,75,.375,15,35,.3,.0765,.34,.4,.45,519,3461,5716,6431,.0765,.1598,.2106,.2106,0,,,0,7.25,7.25,228762,17346,1863,209553,2159762,221719,632196.6052,45608.0835,851197.1713,371512.9114,22231.2318,456288.9848,
ND,35,38,2018,758080,393199,10384,2.6,16.28501129150391,8.866324424743652,3.10596776008606,56286.8,5,2.7,42291900,115222,2584,1045,52621,25072,385,486,583,192,352,504,640,737,990,1223,638,750,,,,72,9.699999999999999,0,13,81,.1382978723404255,9,38,.1914893617021277,.0765,.34,.4,.45,519,3461,5716,6431,.0765,.1598,.2106,.2106,0,,,0,7.25,7.25,8411,661,70,7680,93042,12312.5833,27927.6644,6246.9021,93070.9577,14882.2678,2472.8651,28014.2635,
OH,36,39,2018,11676341,5521681,259066,4.5,23.66073036193848,15.15133190155029,5.568087100982666,675029.7,74,2.8,569184000,540826,92017,50383,1421366,710024,395,483,596,192,352,504,640,747,987,1236,42054,750,,,,1365,11.9,0,33,66,.3333333333333333,9,24,.2727272727272727,.0765,.34,.4,.45,519,3461,5716,6431,.0765,.1598,.2106,.2106,.1,,,0,7.25,8.300000000000001,308224,16618,2052,289554,2934726,208955.4167,601525.3685,56157.8981,984749.8502,352565.363,20546.3263,450290.1834,
OK,37,40,2018,3940235,1777564,63045,3.4,30.6313362121582,17.96601676940918,4.66627025604248,198595.8,41,4.1,180633600,111324,14216,6410,585064,268711,225,292,361,192,352,504,640,577,796,1001,4550,750,,,,518,13.4,0,28,72,.28,8,40,.1666666666666667,.0765,.34,.4,.45,519,3461,5716,6431,.0765,.1598,.2106,.2106,.05,,,0,7.25,7.25,96201,6088,681,89432,647012,98550.66680000001,289560.4553,32849.2623,436646.7698,170926.8116,15242.4551,226802.2294,
OR,38,41,2018,4181886,2012235,84967,4.1,19.54112815856934,9.269085884094238,4.75689697265625,241978.1,17,1.9,215365400,322921,123164,41306,633970,365382,432,506,621,192,352,504,640,784,1010,1261,6035,750,,,,404,9.699999999999999,1,35,25,.5833333333333334,17,13,.5666666666666667,.0765,.34,.4,.45,519,3461,5716,6431,.0765,.1598,.2106,.2106,.08,,,1,7.25,10.75,88149,9609,621,77919,948521,85773.8333,193233.5786,20725.4461,293894.2826,108247.1582,9725.8763,147041.1123,
PA,39,42,2018,12800922,6150782,272929,4.2,21.3591251373291,10.83217906951904,4.242499828338623,778374.6,58,2.1,717255300,327539,116641,47101,1818589,956435,316,403,497,192,352,504,640,668,907,1137,17375,750,,,,1476,11.8,1,81,120,.4029850746268657,16,34,.32,.0765,.34,.4,.45,519,3461,5716,6431,.0765,.1598,.2106,.2106,0,,,0,7.25,7.25,355511,24537,2090,328884,2731187,218188.4167,656059.9467,36312.5867,1017674.8172,344568.8003,10591.8081,406544.7681,
RI,40,44,2018,1058287,532478,22076,4,14.29889965057373,8.051620483398438,2.310286998748779,59924.6,2,.8,57603700,16466,10103,4261,158986,94205,449,554,634,192,352,504,640,801,1058,1274,1095,750,,,,92,8.9,1,64,11,.8533333333333334,33,4,.8918918918918919,.0765,.34,.4,.45,519,3461,5716,6431,.0765,.1598,.2106,.2106,.15,,,1,7.25,10.1,32946,3371,167,29408,308690,18950.4167,47040.1917,5144.7699,76402.49310000001,25711.6828,1716.335,33607.9348,
SC,41,45,2018,5084156,2259057,80882,3.5,16.92044830322266,11.64339828491211,3.313324213027954,235286.9,31,2.7,223256900,133937,17723,8210,658119,307859,227,286,345,192,352,504,640,579,790,985,5590,750,,,,642,12.8,0,44,79,.3577235772357724,18,28,.391304347826087,.0765,.34,.4,.45,519,3461,5716,6431,.0765,.1598,.2106,.2106,.208,,,0,7.25,7.25,115152,7721,1282,106149,1234824,92152.5,346181.0433,21753.8882,472200.4075,221045.4362,9780.102999999999,268147.0694,
SD,42,46,2018,878698,445472,14093,3.1,18.37181663513184,11.75761699676514,5.67728853225708,53239,8,3.5,46248900,9921,6083,3007,87410,39968,550,615,680,192,352,504,640,902,1119,1320,2508,750,,,,90,10.6,0,10,60,.1428571428571428,6,29,.1714285714285714,.0765,.34,.4,.45,519,3461,5716,6431,.0765,.1598,.2106,.2106,0,,,0,7.25,8.85,14639,1487,133,13019,105484,17667,42190.9833,8224.388199999999,106442.6465,21330.2881,2151.9401,29611.8902,
TN,43,47,2018,6771631,3139888,114373,3.5,21.31730079650879,12.88016128540039,4.591200351715088,362737.1,51,3.3,319689700,112891,49671,22769,970875,471342,142,185,226,192,352,504,640,494,689,866,13203,750,,,,800,12,0,25,74,.2525252525252525,5,28,.1515151515151515,.0765,.34,.4,.45,519,3461,5716,6431,.0765,.1598,.2106,.2106,0,,,0,7.25,7.25,176336,10980,1499,163857,1578332,127814.3333,484320.4988,29066.0626,653667.9852,317220.982,14593.2754,386907.4673,
TX,44,48,2018,28628666,13285118,531572,3.8,22.39122009277344,13.8534574508667,4.033516407012939,1795635.1,478,6.2,1463962200,817276,57201,26363,3895207,1636052,251,290,348,192,352,504,640,603,794,988,19274,750,,,,3894,13.7,0,56,93,.3758389261744967,11,20,.3548387096774194,.0765,.34,.4,.45,519,3461,5716,6431,.0765,.1598,.2106,.2106,0,,,0,7.25,7.25,649561,104305,6900,538356,4251735,746246.25,2389351.5455,173136.3285,3222416.0374,1588312.146,85555.53479999999,1918408.4862,
UT,45,49,2018,3153550,1522290,47679,3,18.46535682678223,9.744574546813965,1.658843994140625,181622.7,39,4,148240600,230937,9135,3781,189093,77795,399,498,583,192,352,504,640,751,1002,1223,2036,750,,,,219,6.9,0,13,62,.1733333333333333,5,24,.1724137931034483,.0765,.34,.4,.45,519,3461,5716,6431,.0765,.1598,.2106,.2106,0,,,0,7.25,7.25,31489,2852,257,28380,294788,48988.5833,133339.7068,32172.9322,333361.7404,56802.8854,8684.9854,86015.3422,
VT,46,50,2018,624358,336496,8804,2.5,14.34805870056152,9.449565887451172,3.039501190185547,32981,1,.6,33422700,9078,6910,3017,73058,40934,535,640,726,192,352,504,640,887,1144,1360,1358,750,,,,60,9.699999999999999,0,83,53,.6102941176470589,21,7,.75,.0765,.34,.4,.45,519,3461,5716,6431,.0765,.1598,.2106,.2106,.36,,,1,7.25,10.5,15237,925,80,14232,175896,11426.5,23184.6392,3989.3839,46480.5226,16606.1158,2320.434,25550.5214,
VA,47,51,2018,8501286,4209651,131502,3,15.34003067016602,9.067222595214844,4.801548957824707,533510.4,48,2.5,492764300,164375,36408,25526,736221,352313,347,419,486,192,352,504,640,699,923,1126,13359,750,,,,821,9.800000000000001,1,49,51,.49,19,21,.475,.0765,.34,.4,.45,519,3461,5716,6431,.0765,.1598,.2106,.2106,.2,,,0,7.25,7.25,155879,17639,1151,137089,1069506,113952.0833,406470.7438,50948.5352,702416.8764,256043.0895,24359.8776,351368.5725,
WA,48,53,2018,7523869,3637581,169432,4.5,17.86303901672363,10.56515979766846,3.753072500228882,575416.7,18,1,468055100,2213137,88083,37632,877244,501868,459,569,670,192,352,504,640,811,1073,1310,12736,750,,,,647,8.6,1,50,48,.5102040816326531,26,23,.5306122448979592,.0765,.34,.4,.45,519,3461,5716,6431,.0765,.1598,.2106,.2106,0,,,0,7.25,11.5,149201,17479,910,130812,1775614,145015.0833,303290.7114,50540.878,517572.456,145469.5433,20705.7327,199595.9487,
WV,49,54,2018,1804291,744326,40870,5.2,29.02557754516602,18.46949195861816,5.975931167602539,77632.5,8,2.2,74321600,128767,13192,6698,321009,165378,331,374,422,192,352,504,640,683,878,1062,5017,750,,,,279,15.9,0,36,64,.36,12,22,.3529411764705883,.0765,.34,.4,.45,519,3461,5716,6431,.0765,.1598,.2106,.2106,0,,,0,7.25,8.75,72326,2325,447,69554,536762,35412.4167,143061.9436,3231.1252,186269.2077,120022.4531,2173.6836,149357.1857,
WI,50,55,2018,5807406,3024747,93554,3,15.75482749938965,10.98978424072266,5.171017169952393,337553.1,25,1.9,299827000,51783,33282,15575,652885,329203,608,608,608,192,352,504,640,960,1112,1248,10777,750,,,,499,8.6,0,35,63,.3571428571428572,13,19,.40625,.0765,.34,.4,.45,519,3461,5716,6431,.0765,.1598,.2106,.2106,.04,.11,.34,1,7.25,7.25,116776,6734,885,109157,1184947,92487.0833,260993.7163,28001.0269,500434.1364,141875.7041,9895.458000000001,192102.1215,
WY,51,56,2018,577601,280076,11352,3.9,20.86219024658203,12.16234683990479,5.279027938842773,39703.2,4,3,35054200,172538,1253,538,29330,12989,635,675,675,192,352,504,640,987,1179,1315,266,750,,,,53,9.5,0,9,51,.15,3,27,.1,.0765,.34,.4,.45,519,3461,5716,6431,.0765,.1598,.2106,.2106,0,,,0,7.25,5.15,6880,344,43,6493,58109,9062,19597.9196,5712.9422,48141.3161,9807.461799999999,1976.853,16403.8116,
AL,1,1,2019,4903185,2174483,67264,3,25.79679,15.18524,4.750459,228142.6,22,2,216449000,100037,17083,7626,667043,315551,190,215,245,192,353,505,642,543,720,887,4714,771,,,,627,12.9,0,28,77,.2666666666666667,8,27,.2285714285714286,.0765,.34,.4,.45,529,3526,5828,6557,.0765,.1598,.2106,.2106,0,,,0,7.25,7.25,160199,7877,931,151391,1035250,115410.3333,353806.7146,27700.8514,499934.3162,217863.308,12309.8459,272445.7629,
AK,2,2,2019,731545,326430,21349,6.1,15.90393,10.51467,5.059132,54385.6,4,2.1,45945100,19949,6453,2446,78932,35493.4167,821,923,1025,232,425,609,773,1246,1532,1798,787,771,,,,72,10.2,0,16,22,.4210526315789473,7,13,.35,.0765,.34,.4,.45,529,3526,5828,6557,.0765,.1598,.2106,.2106,0,,,0,7.25,10.19,12468,1782,85,10601,204493,15977.8333,38233.9156,2747.8041,53285.1492,21557.8406,1055.5987,26945.9427,
AZ,3,4,2019,7278717,3384504,166756,4.7,21.80375,12.99242,2.56458,370119.1,88,5.2,335243100,98816,13992,7013,736882.5833000001,345106.4167,220,278,335,192,353,505,642,573,783,977,4635,771,,,,725,9.9,0,29,31,.4833333333333333,13,17,.4333333333333333,.0765,.34,.4,.45,529,3526,5828,6557,.0765,.1598,.2106,.2106,0,,,0,7.25,12,119424,17785,1180,100459,1861477,141958.5,427697.1912,47122.0032,619377.8018,244375.0474,20422.7479,312207.3595,
AR,4,5,2019,3017804,1314290,48352,3.5,21.19793,11.80532,4.437188,130954.1,27,3.8,134682700,53707,5567,2527,354916.75,159230.8333,162,204,247,192,353,505,642,515,709,889,1207,771,,,,412,14.1,0,24,76,.24,9,26,.2571428571428571,.0765,.34,.4,.45,529,3526,5828,6557,.0765,.1598,.2106,.2106,0,,,0,7.25,9.25,104331,4757,667,98907,825397,67231.1667,210819.288,28876.0834,312580.7264,142967.7346,16740.5201,194174.997,
CA,5,6,2019,39512223,18627378,784194,4,18.39648,9.921106,3.054471,3132800.6,149,1.6,2632279800,1644200,1230844,382655,3529470,1803402,710,879,1044,192,353,505,642,1063,1335,1591,125046,771,,,,3980,10.1,1,60,20,.75,28,10,.7368421052631579,.0765,.34,.4,.45,529,3526,5828,6557,.0765,.1598,.2106,.2106,.85,,,1,7.25,12,1222997,353120,16798,853079,12437994,928942.75,2367956.4235,242021.4116,3153140.9565,1371048.1461,118033.9004,1696893.5635,
CO,6,8,2019,5758736,3062098,86668,2.8,19.70698,12.14921,3.498826,392986,32,2.5,352184700,436560,35130,14152,415289.4167,207747.75,400,508,617,192,353,505,642,753,1013,1259,5165,771,,,,535,9.300000000000001,1,41,24,.6307692307692307,19,16,.5428571428571428,.0765,.34,.4,.45,529,3526,5828,6557,.0765,.1598,.2106,.2106,.1,,,1,7.25,12,72724,10896,555,61273,1234143,81905.6667,186769.7683,38430.8547,360203.7636,110599.2646,18803.7608,168694.5943,
CT,7,9,2019,3565287,1842164,71366,3.7,22.61681,11.76711,5.873687,287822.2,11,1.4,275556800,65295,16931,8169,340447,197761,487,597,701,192,353,505,642,840,1102,1343,5617,771,,,,291,8.300000000000001,1,90,59,.6040268456375839,20,13,.6060606060606061,.0765,.34,.4,.45,529,3526,5828,6557,.0765,.1598,.2106,.2106,.23,,,1,7.25,11,66766,7298,456,59012,952040,45769.75,183768.055,14251.7363,284285.5088,98664.3223,3543.3106,114392.7844,
DE,8,10,2019,973764,468844,18419,3.8,19.69533,11.34367,4.390118,77082.39999999999,4,2.2,53055300,19805,9678,3479,119787,58622,270,338,407,192,353,505,642,623,843,1049,2618,771,,,,63,6.5,1,26,15,.6341463414634146,12,9,.5714285714285714,.0765,.34,.4,.45,529,3526,5828,6557,.0765,.1598,.2106,.2106,.2,,,0,7.25,9.25,17074,1299,104,15671,177665,16429.25,62965.479,2745.9119,98370.61010000001,40025.0884,1181.2676,54008.7499,
DC,9,11,2019,705749,387482,22487,5.5,13.2408,6.770216,1.868206,143389.3,1,1,58864000,28313,19429,6872,101230.0833,60156.25,503,642,785,192,353,505,642,856,1147,1409,1624,771,,,,88,12.5,.,,,,11,0,1,.0765,.34,.4,.45,529,3526,5828,6557,.0765,.1598,.2106,.2106,.4,,,1,7.25,14,25566,2177,147,23242,258517,11844.3333,42637.5995,728.0176,52641.4959,29282.1648,341.0023,35372.7676,
FL,10,12,2019,21477737,10016060,320689,3.1,16.81927,8.786372999999999,3.775851,1106500.1,176,4,1125984000,330644,62146,39709,2649741.3333,1429884.0833,241,303,364,192,353,505,642,594,808,1006,34834,771,,,,2455,11.5,0,46,72,.3898305084745763,17,23,.425,.0765,.34,.4,.45,529,3526,5828,6557,.0765,.1598,.2106,.2106,0,,,0,7.25,8.56,576687,145432,3660,427595,3771711,429377.5,1382521.6411,92009.802,1725923.8883,718580.9012,40609.1951,864423.9482,
GA,11,13,2019,10617423,4935310,175008,3.4,19.45899,11.51035,4.120287,625713.6,114,4.4,512137900,181379,17800,9531,1332675.25,614749.6666999999,235,280,330,192,353,505,642,588,785,972,8219,771,,,,1249,12.1,0,75,103,.4213483146067415,21,35,.375,.0765,.34,.4,.45,529,3526,5828,6557,.0765,.1598,.2106,.2106,0,,,0,7.25,5.15,259077,25979,2186,230912,1962735,202914.25,820461.8251,70885.56,1174601.9417,510982.1924,35991.1119,649674.2179,
HI,12,15,2019,1415872,646973,18019,2.7,16.23876,10.6035,3.45936,95744.3,2,.7,80726500,33083,11478,4191,144922.4167,74819.6667,485,610,735,358,656,940,1193,1141,1550,1928,1058.833333333333,771,,,,115,8.4,1,46,5,.9019607843137255,24,1,.96,.0765,.34,.4,.45,529,3526,5828,6557,.0765,.1598,.2106,.2106,.2,,,0,7.25,10.1,22673,5314,174,17185,301359,25562.1667,55078.7506,9646.7307,103712.3337,22897.4271,2664.157,32517.0802,
ID,13,16,2019,1787065,856245,25646,2.9,16.84746,9.820660999999999,3.995548,83665.5,12,2.5,82148400,173367,2960,2041,135922.0833,61389.5833,309,309,309,192,353,505,642,662,814,951,1957.416666666667,771,,,,127,7.1,0,14,56,.2,7,28,.2,.0765,.34,.4,.45,529,3526,5828,6557,.0765,.1598,.2106,.2106,0,,,0,7.25,7.25,31022,1753,244,29025,298258,30999.5,74404.92110000001,16148.7019,148762.1959,43500.1104,6758.3263,70359.2233,
IL,14,17,2019,12671821,6190757,255853,4,17.69426,9.77797,3.302538,885583,61,2.1,744640700,190040,21485,10800,1639396.3333,816044.0833000001,412,520,628,192,353,505,642,765,1025,1270,8763.083333333334,771,,,,1160,9.300000000000001,1,72,44,.6206896551724138,40,19,.6779661016949152,.0765,.34,.4,.45,529,3526,5828,6557,.0765,.1598,.2106,.2106,.18,,,1,7.25,9.25,264339,30645,2487,231207,2566110,182341.4167,769014.2731,26486.1163,1014937.912,403766.5125,7223.8915,442160.6137,
IN,15,18,2019,6732219,3275056,112310,3.3,16.41609,11.17818,4.688071,379684.1,58,3.6,327712500,57031,10990,5536,530384.1666999999,238303.1667,229,288,346,192,353,505,642,582,793,988,4181.083333333333,771,,,,677,10.1,0,33,67,.33,10,40,.2,.0765,.34,.4,.45,529,3526,5828,6557,.0765,.1598,.2106,.2106,.09,,,1,7.25,7.25,127699,5881,952,120866,1307223,138610.5,398903.1411,55959.4123,727813.0169,212258.0643,20085.083,284390.507,
IA,16,19,2019,3155070,1691016,47808,2.7,13.93785,9.032067,4.334411,194658.1,11,1.4,163638600,14916,21841,9112,295681.6667,142502.0833,361,426,495,192,353,505,642,714,931,1137,3958.916666666667,771,,,,298,9.5,0,46,54,.46,18,32,.36,.0765,.34,.4,.45,529,3526,5828,6557,.0765,.1598,.2106,.2106,.15,,,1,7.25,7.25,51653,3203,624,47826,604790,58063.6667,170586.8587,22352.0807,373442.287,76496.62300000001,6034.4238,104152.1036,
KS,17,20,2019,2913314,1439563,47057,3.2,25.24773,13.86726,3.535842,176493.1,25,3.5,155647600,21884,3834,3835,185329.1667,87157.5833,352,429,497,192,353,505,642,705,934,1139,1942.25,771,,,,266,9.5,1,40,85,.32,11,28,.282051282051282,.0765,.34,.4,.45,529,3526,5828,6557,.0765,.1598,.2106,.2106,.17,,,1,7.25,7.25,47364,2893,388,44083,341484,48536.4167,155850.6869,33902.8029,331043.6294,86550.1817,12875.8746,124468.6564,
KY,18,21,2019,4467673,1983577,89009,4.3,25.63775,15.1726,4.410886,215398.9,22,2.2,195548800,236165,34817,17425,502241.0833,226832,225,262,325,192,353,505,642,578,767,967,13249.25,771,,,,599,13.6,0,39,61,.39,9,28,.2432432432432433,.0765,.34,.4,.45,529,3526,5828,6557,.0765,.1598,.2106,.2106,0,,,0,7.25,7.25,171506,9136,1067,161303,1289799,94295.75,428922.5288,6350.9912,514523.5527,291106.7975,2969.8538,327565.2643,
LA,19,22,2019,4648794,1994285,101167,4.8,27.62156,14.0651,5.235543,256918.5,22,1.9,220629700,130547,11888,4912,749560.3333000001,348643.0833,188,240,284,192,353,505,642,541,745,926,3000.583333333333,771,,,,816,17.9,1,36,59,.3789473684210526,14,25,.358974358974359,.0765,.34,.4,.45,529,3526,5828,6557,.0765,.1598,.2106,.2106,.05,,,1,7.25,7.25,173521,10873,1401,161247,1577893,103207.1667,445866.2875,10512.9473,545226.2975,268056.7129,3746.5003,295482.4404,
ME,20,23,2019,1344212,671759,20980,3,21.19787,11.52817,5.572061,67717.10000000001,7,2.7,68062400,28468,54686,16415,144432.6667,78862.1667,444,594,748,192,353,505,642,797,1099,1383,1339.333333333333,771,,,,140,10.4,1,88,57,.6068965517241379,21,14,.6,.0765,.34,.4,.45,529,3526,5828,6557,.0765,.1598,.2106,.2106,.12,,,1,7.25,12,36610,1748,214,34648,270006,17476.0833,50683.5069,7116.1022,95317.75139999999,32977.3126,4126.6736,52184.5859,
MD,21,24,2019,6045680,3143967,116700,3.6,16.84879,6.546544,2.717519,426747.4,19,1.4,390792500,274199,40572,16494,570443.6666999999,308166.9167,561,709,849,192,353,505,642,914,1214,1454,6288.416666666667,771,,,,424,7,0,99,42,.7021276595744681,32,15,.6808510638297872,.0765,.34,.4,.45,529,3526,5828,6557,.0765,.1598,.2106,.2106,.28,,,1,7.25,11,121670,15374,791,105505,1229390,122568.9167,268414.5931,36640.5642,441983.6989,167005.8985,21842.9633,262883.0157,
